stem,ref_notes,est_notes,COnPOff_P,COnPOff_R,COnPOff_F,COnP_P,COnP_R,COnP_F,COn_P,COn_R,COn_F,Split,Merged,Spurious
M03_0477_0001_1_DD,35,36,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.11428571428571428,0.11267605633802817,0.7714285714285715,0.7428571428571429,0.02857142857142857
M03_0477_0002_1_DD,22,21,0.047619047619047616,0.045454545454545456,0.046511627906976744,0.047619047619047616,0.045454545454545456,0.046511627906976744,0.19047619047619047,0.18181818181818182,0.18604651162790697,0.6363636363636364,0.6363636363636364,0.0
M03_0477_0002_2_DD,22,20,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.045454545454545456,0.04761904761904762,0.7272727272727273,0.7272727272727273,0.0
M03_0489_0001_1_DD,24,26,0.0,0.0,0.0,0.038461538461538464,0.041666666666666664,0.04,0.19230769230769232,0.20833333333333334,0.2,0.8333333333333334,0.7916666666666666,0.041666666666666664
M03_0489_0001_2_DD,24,22,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.08333333333333333,0.08695652173913043,0.7083333333333334,0.75,0.0
M04_0024_0001_1,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.8888888888888888,0.8888888888888888,0.0
M04_0024_0001_2,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.8333333333333334,0.8333333333333334,0.0
M04_0024_0002_1,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8333333333333334,0.8333333333333334,0.0
M04_0024_0002_2,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.8333333333333334,0.8333333333333334,0.0
M04_0024_0003_1,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.7222222222222222,0.7222222222222222,0.0
M04_0024_0003_2,18,20,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1111111111111111,0.10526315789473685,0.6111111111111112,0.5555555555555556,0.0
M04_0036_0001_1,24,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0
M04_0036_0001_2,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.9166666666666666,0.9166666666666666,0.0
M04_0036_0002_1,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0
M04_0036_0002_2,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.9166666666666666,0.9166666666666666,0.0
M04_0047_0001_1_D,43,43,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.046511627906976744,0.04651162790697674,0.7441860465116279,0.7441860465116279,0.0
M04_0047_0001_2_D,43,45,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.11627906976744186,0.11363636363636365,0.813953488372093,0.7674418604651163,0.0
M04_0047_0002_1_D,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.8260869565217391,0.782608695652174,0.0
M04_0047_0002_2_D,23,20,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13043478260869565,0.13953488372093023,0.6956521739130435,0.7391304347826086,0.0
M04_0052_0001_1,22,25,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13636363636363635,0.1276595744680851,0.6363636363636364,0.5909090909090909,0.0
M04_0052_0001_2,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.6363636363636364,0.6363636363636364,0.0
M04_0052_0002_1,22,25,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.09090909090909091,0.0851063829787234,0.6363636363636364,0.6363636363636364,0.0
M04_0052_0002_2,22,25,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.09090909090909091,0.0851063829787234,0.5,0.45454545454545453,0.0
M04_0052_0003_1,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.7272727272727273,0.0
M04_0052_0003_2,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.7727272727272727,0.7727272727272727,0.0
M04_0067_0001_1,22,21,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.18181818181818182,0.18604651162790697,0.7272727272727273,0.7272727272727273,0.0
M04_0067_0001_2,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.8181818181818182,0.8181818181818182,0.0
M04_0067_0002_1,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.8125,0.8125,0.0
M04_0067_0002_2,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.7708333333333334,0.7708333333333334,0.0
M04_0095_0001_1,44,44,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.7954545454545454,0.7954545454545454,0.0
M04_0095_0001_2,44,44,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.7954545454545454,0.7954545454545454,0.0
M04_0095_0002_1_D,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.8636363636363636,0.8636363636363636,0.0
M04_0095_0002_2_D,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.7727272727272727,0.7727272727272727,0.0
M04_0095_0003_1,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.045454545454545456,0.04444444444444444,0.9090909090909091,0.9090909090909091,0.0
M04_0095_0003_2,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.045454545454545456,0.04444444444444444,0.8636363636363636,0.8181818181818182,0.0
M04_0113_0001_1_D,20,19,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05,0.05128205128205128,0.7,0.75,0.0
M04_0113_0001_2_D,20,21,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.05,0.04878048780487805,0.8,0.75,0.0
M04_0113_0002_1_D,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.045454545454545456,0.04444444444444444,0.9090909090909091,0.8636363636363636,0.0
M04_0113_0002_2_D,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.8636363636363636,0.8636363636363636,0.0
M04_0113_0003_1_D,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.7916666666666666,0.0
M04_0113_0003_2_D,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0
M04_0126_0001_1,28,32,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.14285714285714285,0.13333333333333333,0.7857142857142857,0.75,0.14285714285714285
M04_0126_0001_2,28,30,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03571428571428571,0.03448275862068965,0.75,0.75,0.07142857142857142
M04_0126_0002_1_D,28,32,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.03571428571428571,0.03333333333333333,0.7857142857142857,0.7857142857142857,0.07142857142857142
M04_0126_0002_2_D,28,31,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.14285714285714285,0.13559322033898305,0.6785714285714286,0.6071428571428571,0.07142857142857142
M04_0126_0003_1_D,26,28,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.11538461538461539,0.11111111111111112,0.6923076923076923,0.6153846153846154,0.0
M04_0126_0003_2_D,26,27,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.07692307692307693,0.07547169811320754,0.6538461538461539,0.6538461538461539,0.0
M04_0143_0001_1,34,34,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.7941176470588235,0.8235294117647058,0.0
M04_0143_0001_2,34,33,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.08823529411764706,0.08955223880597016,0.8235294117647058,0.8235294117647058,0.0
M04_0143_0002_1,23,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174,0.8260869565217391,0.0
M04_0143_0002_2,23,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174,0.782608695652174,0.0
M04_0149_0001_1,32,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.78125,0.0
M04_0149_0001_2,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,0.5,0.5,0.0
M04_0149_0002_1,32,33,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0625,0.06153846153846154,0.71875,0.65625,0.0
M04_0149_0002_2,32,35,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0625,0.05970149253731344,0.6875,0.625,0.0625
M04_0167_0001_1_D,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.7894736842105263,0.0
M04_0167_0001_2_D,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.8947368421052632,0.0
M04_0167_0002_1_D,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.7058823529411765,0.7647058823529411,0.0
M04_0167_0002_2_D,17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.058823529411764705,0.05714285714285714,0.7058823529411765,0.7058823529411765,0.0
M04_0190_0001_1,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.8095238095238095,0.7619047619047619,0.0
M04_0190_0001_2,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0
M04_0190_0002_1,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.631578947368421,0.631578947368421,0.0
M04_0190_0002_2,19,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.7368421052631579,0.0
M04_0195_0001_1_D,27,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259259,0.9259259259259259,0.0
M04_0195_0001_2_D,27,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259259,0.9259259259259259,0.0
M04_0195_0002_1_D,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.88,0.0
M04_0195_0002_2_D,25,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.88,0.0
M04_0208_0001_1,20,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.7,0.0
M04_0208_0002_1_D,13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.9230769230769231,0.0
M04_0208_0002_2_D,13,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.07692307692307693,0.06896551724137931,0.9230769230769231,0.6923076923076923,0.0
M04_0221_0001_2_D,20,22,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.1,0.09523809523809525,0.9,0.8,0.0
M04_0221_0002_1_D,23,24,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.043478260869565216,0.0425531914893617,0.9130434782608695,0.8695652173913043,0.0
M04_0221_0002_2_D,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.8260869565217391,0.8260869565217391,0.0
M04_0233_0001_1,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.55,0.55,0.0
M04_0233_0001_2,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.55,0.55,0.0
M04_0233_0002_1,36,38,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.2777777777777778,0.27027027027027023,0.75,0.75,0.08333333333333333
M04_0233_0002_2,36,34,0.0,0.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.25,0.2571428571428572,0.75,0.75,0.0
M04_0265_0001_1_D,29,29,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.7931034482758621,0.7931034482758621,0.0
M04_0265_0001_2_D,29,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7586206896551724,0.7586206896551724,0.06896551724137931
M04_0265_0002_1_D,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.6756756756756757,0.6756756756756757,0.0
M04_0265_0002_2_D,37,40,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.13513513513513514,0.12987012987012989,0.7837837837837838,0.7297297297297297,0.05405405405405406
M04_0329_0001_1,18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0
M04_0329_0001_2,18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.1111111111111111,0.11764705882352941,0.7222222222222222,0.7222222222222222,0.0
M04_0329_0002_1,21,22,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09523809523809523,0.09302325581395349,0.7619047619047619,0.6666666666666666,0.0
M04_0347_0001_1_D,30,29,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.16666666666666666,0.16949152542372883,0.7,0.6333333333333333,0.0
M04_0347_0001_2_D,30,32,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.23333333333333334,0.22580645161290322,0.8,0.7666666666666667,0.0
M04_0347_0002_1_D,37,36,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16216216216216217,0.16438356164383564,0.6756756756756757,0.6756756756756757,0.02702702702702703
M04_0347_0002_2_D,37,39,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.05405405405405406,0.05263157894736842,0.7837837837837838,0.7567567567567568,0.0
M04_0353_0001_1_D,24,22,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.125,0.13043478260869565,0.7916666666666666,0.7916666666666666,0.0
M04_0353_0001_2_D,24,22,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.08333333333333333,0.08695652173913043,0.7083333333333334,0.6666666666666666,0.0
M04_0353_0002_1_D,26,26,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.6538461538461539,0.6538461538461539,0.0
M04_0353_0002_2_D,26,26,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.7307692307692307,0.7692307692307693,0.0
M04_0355_0001_1,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.6666666666666666,0.0
M04_0355_0001_2,18,20,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05555555555555555,0.052631578947368425,0.6111111111111112,0.5,0.0
M04_0355_0002_1_D,18,20,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1111111111111111,0.10526315789473685,0.6666666666666666,0.6111111111111112,0.0
M04_0355_0002_2_D,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.2222222222222222,0.20512820512820512,0.6666666666666666,0.5555555555555556,0.0
M04_0362_0001_1_D,39,44,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.05128205128205128,0.04819277108433735,0.7948717948717948,0.7692307692307693,0.0
M04_0362_0001_2_D,39,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7948717948717948,0.7948717948717948,0.0
M04_0362_0002_1_D,38,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.7368421052631579,0.0
M04_0362_0002_2_D,38,39,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.02631578947368421,0.025974025974025976,0.6578947368421053,0.6578947368421053,0.02631578947368421
M04_0459_0001_1,29,26,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.034482758620689655,0.03636363636363637,0.6896551724137931,0.7586206896551724,0.0
M04_0459_0001_2,29,27,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.06896551724137931,0.07142857142857142,0.7931034482758621,0.7931034482758621,0.0
M04_0459_0002_1_D,22,21,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.045454545454545456,0.046511627906976744,0.7727272727272727,0.7727272727272727,0.0
M04_0459_0002_2_D,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.7727272727272727,0.0
M04_0477_0001_1,35,33,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.11428571428571428,0.11764705882352942,0.7142857142857143,0.7142857142857143,0.0
M04_0477_0001_2,35,36,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08571428571428572,0.08450704225352113,0.7428571428571429,0.7142857142857143,0.0
M04_0477_0002_1,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.7727272727272727,0.0
M04_0477_0002_2,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8636363636363636,0.8636363636363636,0.0
M04_0489_0001_1_D,24,23,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.125,0.1276595744680851,0.6666666666666666,0.625,0.0
M04_0489_0001_2_D,24,23,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.08333333333333333,0.0851063829787234,0.5833333333333334,0.5416666666666666,0.0
M04_0489_0002_1_D,24,25,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.125,0.12244897959183673,0.75,0.7083333333333334,0.0
M04_0489_0002_2_D,24,26,0.0,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.20833333333333334,0.2,0.8333333333333334,0.75,0.0
M05_0024_0001_2_D,18,19,0.05263157894736842,0.05555555555555555,0.05405405405405406,0.05263157894736842,0.05555555555555555,0.05405405405405406,0.10526315789473684,0.1111111111111111,0.10810810810810811,0.8888888888888888,0.8888888888888888,0.0
M05_0024_0002_1_D,18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.9444444444444444,0.0
M05_0024_0002_2_D,18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05555555555555555,0.05405405405405406,0.8888888888888888,0.8888888888888888,0.0
M05_0024_0003_1_D,18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0
M05_0024_0003_2_D,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.8888888888888888,0.8888888888888888,0.0
M05_0036_0001_1_D,24,26,0.0,0.0,0.0,0.2692307692307692,0.2916666666666667,0.27999999999999997,0.5769230769230769,0.625,0.6,0.875,0.7916666666666666,0.0
M05_0036_0001_2_D,24,24,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.9166666666666666,0.9166666666666666,0.0
M05_0036_0002_1_D,24,25,0.04,0.041666666666666664,0.04081632653061224,0.2,0.20833333333333334,0.20408163265306126,0.36,0.375,0.3673469387755102,0.875,0.8333333333333334,0.0
M05_0036_0002_2_D,24,24,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.9166666666666666,0.0
M05_0047_0001_1_DD,43,35,0.0,0.0,0.0,0.02857142857142857,0.023255813953488372,0.02564102564102564,0.08571428571428572,0.06976744186046512,0.07692307692307693,0.6744186046511628,0.7209302325581395,0.0
M05_0047_0001_2_DD,43,36,0.0,0.0,0.0,0.027777777777777776,0.023255813953488372,0.025316455696202528,0.08333333333333333,0.06976744186046512,0.0759493670886076,0.6976744186046512,0.7209302325581395,0.0
M05_0047_0002_1_DD,23,21,0.047619047619047616,0.043478260869565216,0.04545454545454545,0.14285714285714285,0.13043478260869565,0.13636363636363635,0.14285714285714285,0.13043478260869565,0.13636363636363635,0.8260869565217391,0.8260869565217391,0.0
M05_0047_0002_2_DD,23,21,0.0,0.0,0.0,0.047619047619047616,0.043478260869565216,0.04545454545454545,0.047619047619047616,0.043478260869565216,0.04545454545454545,0.8260869565217391,0.8260869565217391,0.0
M05_0052_0001_2_D,22,26,0.0,0.0,0.0,0.11538461538461539,0.13636363636363635,0.12499999999999997,0.11538461538461539,0.13636363636363635,0.12499999999999997,0.8181818181818182,0.7272727272727273,0.0
M05_0067_0002_1_D,48,45,0.0,0.0,0.0,0.08888888888888889,0.08333333333333333,0.08602150537634409,0.13333333333333333,0.125,0.12903225806451615,0.7291666666666666,0.7291666666666666,0.0
M05_0095_0001_2_D,44,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6818181818181818,0.6818181818181818,0.0
M05_0095_0002_1_D,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.045454545454545456,0.04444444444444444,0.8636363636363636,0.8636363636363636,0.0
M05_0095_0002_2_D,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.045454545454545456,0.04444444444444444,0.9090909090909091,0.8636363636363636,0.0
M05_0095_0003_1_D,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.8636363636363636,0.0
M05_0095_0003_2_D,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.9090909090909091,0.8636363636363636,0.0
M05_0113_0001_1_D,20,19,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05,0.05128205128205128,0.8,0.8,0.0
M05_0113_0001_2_D,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05000000000000001,0.75,0.75,0.0
M05_0126_0001_1_D,28,29,0.0,0.0,0.0,0.0,0.0,0.0,0.2413793103448276,0.25,0.24561403508771928,0.6785714285714286,0.5714285714285714,0.0
M05_0126_0002_1_D,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.75,0.6785714285714286,0.03571428571428571
M05_0126_0002_2_D,28,30,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.25,0.2413793103448276,0.75,0.6785714285714286,0.03571428571428571
M05_0143_0001_2_D,34,32,0.0,0.0,0.0,0.03125,0.029411764705882353,0.030303030303030304,0.03125,0.029411764705882353,0.030303030303030304,0.7941176470588235,0.7941176470588235,0.0
M05_0143_0002_1_D,23,22,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.08695652173913043,0.08888888888888888,0.8695652173913043,0.8260869565217391,0.0
M05_0143_0002_2_D,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.9565217391304348,0.9565217391304348,0.0
M05_0167_0002_1,17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.8235294117647058,0.0
M05_0167_0002_2_D,17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.11764705882352941,0.11428571428571428,0.8235294117647058,0.8235294117647058,0.0
M05_0195_0001_2_D,27,25,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07407407407407407,0.07692307692307691,0.8148148148148148,0.8148148148148148,0.0
M05_0265_0001_2,29,29,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.7931034482758621,0.7931034482758621,0.0
M05_0265_0002_1,37,35,0.0,0.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.10810810810810811,0.11111111111111112,0.7297297297297297,0.7027027027027027,0.0
M05_0265_0002_2,37,35,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.13513513513513514,0.1388888888888889,0.6756756756756757,0.7027027027027027,0.0
M05_0329_0001_1,18,17,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.05555555555555555,0.05714285714285714,0.7222222222222222,0.6666666666666666,0.0
M05_0329_0002_2,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.7619047619047619,0.7142857142857143,0.0
M05_0347_0002_1,37,36,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.2702702702702703,0.273972602739726,0.6216216216216216,0.5675675675675675,0.0
M05_0347_0002_2,37,39,0.0,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.13513513513513514,0.13157894736842105,0.8378378378378378,0.7837837837837838,0.0
M05_0459_0001_2,29,27,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.06896551724137931,0.07142857142857142,0.7586206896551724,0.7241379310344828,0.0
M05_0477_0001_1,35,36,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.11428571428571428,0.11267605633802817,0.7142857142857143,0.6571428571428571,0.0
